mapping_version	row_key_v1	manifest_ordinal	canonical_row_rank	canonical_dependency_rank	go_symbol	go_signature	family_contract_display_id	family_storage_id	wave	semantic_operation_id	dependency_tuple_hex	scalar_batch_display_id	scalar_batch_storage_id	api_transaction_display_id	api_transaction_storage_id	scalar_source	test_source	fuzz_source	benchmark_source
v1	rk-v1-772c23c8a7781b729b62c1e1bc03e3a19826232b5ba9a005d69f1c1377186520	55	80	80	ConvertUTF16ToUTF8WithReplacement	func ConvertUTF16ToUTF8WithReplacement(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	3139383a726b2d76312d3737326332336338613737383162373239623632633165316263303365336131393832363233326235626139613030356436396631633133373731383635323000777261707065725f64656c656761746500726f7700726b2d76312d6137656433663135306631656161643362383061313538393738303033663836613865353763303830666134346162353136386163313465646239336239323900436f6e7665727455544631364245546f55544638576974685265706c6163656d656e743139383a726b2d76312d3737326332336338613737383162373239623632633165316263303365336131393832363233326235626139613030356436396631633133373731383635323000777261707065725f64656c656761746500726f7700726b2d76312d6536356438303939316635366535373363376232353738383531396538666430316662366235663230653233353661633134383634623932306665383234663700436f6e7665727455544631364c45546f55544638576974685265706c6163656d656e74	SB-v1-FC-v1-utf16-source-04	batch-v1-cf9c62597731b0cc9c5fe5f3a9ab1ed22da0582bdd748ae523d295fa11e7401c	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/implementation.h:2367; native-endian delegate to simdutf::convert_utf16le_to_utf8_with_replacement or simdutf::convert_utf16be_to_utf8_with_replacement	tests/CMakeLists.txt;tests/convert_utf16_to_utf8_with_replacement_tests.cpp	not_applicable: no convert_utf16_to_utf8_with_replacement occurrence under fuzz at pinned tree	not_applicable: no convert_utf16_to_utf8_with_replacement occurrence under benchmarks at pinned tree
v1	rk-v1-c0a1790e10f929d2da5a660038c61e87dbe1756f0b8952323bbc077e6d6da6e9	41	81	81	ConvertUTF16ToUTF8Safe	func ConvertUTF16ToUTF8Safe(input []uint16, dst []byte) int	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-9dd40313a0fd1522ac7e341f3e47da0e7df68fd14fd7ecab7030f2497b9685d4	3138313a726b2d76312d6330613137393065313066393239643264613561363630303338633631653837646265313735366630623839353233323362626330373765366436646136653900777261707065725f64656c656761746500726f7700726b2d76312d6234396434373038313538393462303835643634323736326435623361316164363637373238353932663331666430396663343139353530646430636533633400436f6e766572745554463136546f55544638	SB-v1-FC-v1-utf16-source-04	batch-v1-cf9c62597731b0cc9c5fe5f3a9ab1ed22da0582bdd748ae523d295fa11e7401c	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	not_applicable: no convert_utf16_to_utf8_safe occurrence under src/fallback or include/simdutf/scalar at pinned tree	tests/CMakeLists.txt;tests/convert_utf16_to_utf8_safe_tests.cpp;tests/simdutf_c_tests.cpp;tests/straight_c_test.c	fuzz/safe_conversion.cpp	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-ac23abceb6f8f4f41ca9004c26156675a50f2c1bb8481fed0bb155d6f07540d2	47	82	82	ConvertUTF16ToLatin1WithErrors	func ConvertUTF16ToLatin1WithErrors(input []uint16, dst []byte) Result	FC-v1-utf16-source	family-v1-f9e805804dfee4e595a29f6c39f7e19be4307b8e632648221d40a670dbb5e118	4	op-v1-23e074688c6da1c3d0e4e2753a70d2f71051002554b52104e12d3ab4ad6edb82	3139353a726b2d76312d6163323361626365623666386634663431636139303034633236313536363735613530663263316262383438316665643062623135356436663037353430643200777261707065725f64656c656761746500726f7700726b2d76312d6366373535333530643361323930666230306663333766663162313562346639396362336537333534393930633333643833303962623332353836636431656300436f6e7665727455544631364c45546f4c6174696e31576974684572726f72733139353a726b2d76312d6163323361626365623666386634663431636139303034633236313536363735613530663263316262383438316665643062623135356436663037353430643200777261707065725f64656c656761746500726f7700726b2d76312d6630646265336532386233353864643532633438343635626261623363306637323461653339643734333863666566316533353837383130393666343137663800436f6e7665727455544631364245546f4c6174696e31576974684572726f7273	SB-v1-FC-v1-utf16-source-04	batch-v1-cf9c62597731b0cc9c5fe5f3a9ab1ed22da0582bdd748ae523d295fa11e7401c	AP-v1-FC-v1-utf16-source	transaction-v1-964e0d994d567a4de3e8e5ce4af3ab8a6686868701c17b7dafebc8714c7d3610	include/simdutf/implementation.h:2074; native-endian delegate to simdutf::convert_utf16le_to_latin1_with_errors or simdutf::convert_utf16be_to_latin1_with_errors	tests/convert_utf16le_to_latin1_tests_with_errors.cpp;tests/span_tests.cpp	not_applicable: no convert_utf16_to_latin1_with_errors occurrence under fuzz at pinned tree	not_applicable: no convert_utf16_to_latin1_with_errors occurrence under benchmarks at pinned tree
v1	rk-v1-aa89e4df7b4cbea2e370887908bb0636c21f5e7a6e391b96bea23e86a23facae	83	83	83	Latin1LengthFromUTF32	func Latin1LengthFromUTF32(length int) int	FC-v1-utf32-source	family-v1-359ff23919439e746504ad17788ed83665f2bdac1beae36f5a796460d5b36b95	5	op-v1-08ef1c74fc3cdcc45b638098fee27cb68ff090461b18749bb26e5be75bdaa83b	38323a726b2d76312d61613839653464663762346362656132653337303838373930386262303633366332316635653761366533393162393662656132336538366132336661636165006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf32-source-01	batch-v1-5f22630fe3d5c67e69c3a9b055d828f52604650b8f69e510b649ffa64a62e356	AP-v1-FC-v1-utf32-source	transaction-v1-7ca24f782ef8d1763ba2b10e4c79505d518e4538d615d81a314c27eaf5f6b66b	not_applicable: no latin1_length_from_utf32 occurrence under src/fallback or include/simdutf/scalar at pinned tree	tests/convert_utf32_to_latin1_tests.cpp;tests/convert_utf32_to_latin1_with_errors_tests.cpp;tests/convert_valid_utf32_to_latin1_tests.cpp;tests/null_safety_tests.cpp;tests/random_fuzzer.cpp	fuzz/conversion.cpp;fuzz/roundtrip.cpp	not_applicable: no latin1_length_from_utf32 occurrence under benchmarks at pinned tree
v1	rk-v1-0cae80a4d57b946ee1b2c440ed3086efb6c878c3376d693ddb4ba1c79d1ec92d	80	84	84	ConvertUTF32ToLatin1	func ConvertUTF32ToLatin1(input []uint32, dst []byte) int	FC-v1-utf32-source	family-v1-359ff23919439e746504ad17788ed83665f2bdac1beae36f5a796460d5b36b95	5	op-v1-1e18b5d883af6824d11bf9595275b60b5dadfa3aceb16261ccf26a7f62f04ed9	38323a726b2d76312d30636165383061346435376239343665653162326334343065643330383665666236633837386333333736643639336464623462613163373964316563393264006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf32-source-01	batch-v1-5f22630fe3d5c67e69c3a9b055d828f52604650b8f69e510b649ffa64a62e356	AP-v1-FC-v1-utf32-source	transaction-v1-7ca24f782ef8d1763ba2b10e4c79505d518e4538d615d81a314c27eaf5f6b66b	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_utf32_to_latin1_tests.cpp;tests/convert_utf32_to_latin1_with_errors_tests.cpp;tests/random_fuzzer.cpp;tests/span_tests.cpp	fuzz/conversion.cpp;fuzz/roundtrip.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF32ToLatin1)	benchmarks/shortbench.cpp;benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-8d0c2a18d4cfe264820c184ed7a7ae7549a0e34da315f7f523603494ab092686	81	85	85	ConvertUTF32ToLatin1WithErrors	func ConvertUTF32ToLatin1WithErrors(input []uint32, dst []byte) Result	FC-v1-utf32-source	family-v1-359ff23919439e746504ad17788ed83665f2bdac1beae36f5a796460d5b36b95	5	op-v1-1e18b5d883af6824d11bf9595275b60b5dadfa3aceb16261ccf26a7f62f04ed9	38323a726b2d76312d38643063326131386434636665323634383230633138346564376137616537353439613065333464613331356637663532333630333439346162303932363836006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf32-source-01	batch-v1-5f22630fe3d5c67e69c3a9b055d828f52604650b8f69e510b649ffa64a62e356	AP-v1-FC-v1-utf32-source	transaction-v1-7ca24f782ef8d1763ba2b10e4c79505d518e4538d615d81a314c27eaf5f6b66b	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_utf32_to_latin1_with_errors_tests.cpp;tests/span_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF32ToLatin1WithErrors)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-9ee37182125db139b8a0854ce2c8bb674ef2ac0a18d27352b1cca4f34a17c1a3	82	86	86	ConvertValidUTF32ToLatin1	func ConvertValidUTF32ToLatin1(input []uint32, dst []byte) int	FC-v1-utf32-source	family-v1-359ff23919439e746504ad17788ed83665f2bdac1beae36f5a796460d5b36b95	5	op-v1-1e18b5d883af6824d11bf9595275b60b5dadfa3aceb16261ccf26a7f62f04ed9	3139323a726b2d76312d39656533373138323132356462313339623861303835346365326338626236373465663261633061313864323733353262316363613466333461313763316133007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3139353838666630383561383165626466343132393562306435613132343533396662306634353035613939613832623439643162306334333733356438366600436f6e766572745554463332546f4c6174696e313139323a726b2d76312d39656533373138323132356462313339623861303835346365326338626236373465663261633061313864323733353262316363613466333461313763316133007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3638396165643661333962646433366663333639396564303763653564616265383063323133386231316335373762326531376437326237363463326336343400436f6e766572745554463332546f4c6174696e313139323a726b2d76312d39656533373138323132356462313339623861303835346365326338626236373465663261633061313864323733353262316363613466333461313763316133007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3833306562396665353732393938356162636462616566353464326332396362353865356662393365653664363539336664333161313362623263623830306600436f6e766572745554463332546f4c6174696e313139323a726b2d76312d39656533373138323132356462313339623861303835346365326338626236373465663261633061313864323733353262316363613466333461313763316133007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3866656138303566343030376530336331666235613837653436386630656366643936633836616436653865303564313734623532353238303832646262353000436f6e766572745554463332546f4c6174696e31	SB-v1-FC-v1-utf32-source-01	batch-v1-5f22630fe3d5c67e69c3a9b055d828f52604650b8f69e510b649ffa64a62e356	AP-v1-FC-v1-utf32-source	transaction-v1-7ca24f782ef8d1763ba2b10e4c79505d518e4538d615d81a314c27eaf5f6b66b	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_valid_utf32_to_latin1_tests.cpp;tests/helpers/compiletime_conversions.h;tests/null_safety_tests.cpp;tests/span_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertValidUTF32ToLatin1)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-0681c1176fe552c46285f1de5d262fe48114044dee149c27999f1744cb87edb3	75	87	87	ConvertUTF32ToUTF8	func ConvertUTF32ToUTF8(input []uint32, dst []byte) int	FC-v1-utf32-source	family-v1-359ff23919439e746504ad17788ed83665f2bdac1beae36f5a796460d5b36b95	5	op-v1-ab0bc72785d23b8753a399b8c46dce11e242254d665fb6c0e7d355fc76f47d7a	38323a726b2d76312d30363831633131373666653535326334363238356631646535643236326665343831313430343464656531343963323739393966313734346362383765646233006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf32-source-01	batch-v1-5f22630fe3d5c67e69c3a9b055d828f52604650b8f69e510b649ffa64a62e356	AP-v1-FC-v1-utf32-source	transaction-v1-7ca24f782ef8d1763ba2b10e4c79505d518e4538d615d81a314c27eaf5f6b66b	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/basic_fuzzer.cpp;tests/bele_tests.cpp;tests/convert_utf32_to_utf8_tests.cpp;tests/convert_utf32_to_utf8_with_errors_tests.cpp;tests/random_fuzzer.cpp;tests/simdutf_c_tests.cpp;tests/special_tests.cpp	fuzz/conversion.cpp;fuzz/roundtrip.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF32ToUTF8)	benchmarks/shortbench.cpp;benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-caddd22ebf7665dd09000fb5d83f0ac20f2bd0d16d85ff43614c62a2ab11f990	76	88	88	ConvertUTF32ToUTF8WithErrors	func ConvertUTF32ToUTF8WithErrors(input []uint32, dst []byte) Result	FC-v1-utf32-source	family-v1-359ff23919439e746504ad17788ed83665f2bdac1beae36f5a796460d5b36b95	5	op-v1-ab0bc72785d23b8753a399b8c46dce11e242254d665fb6c0e7d355fc76f47d7a	38323a726b2d76312d63616464643232656266373636356464303930303066623564383366306163323066326264306431366438356666343336313463363261326162313166393930006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf32-source-01	batch-v1-5f22630fe3d5c67e69c3a9b055d828f52604650b8f69e510b649ffa64a62e356	AP-v1-FC-v1-utf32-source	transaction-v1-7ca24f782ef8d1763ba2b10e4c79505d518e4538d615d81a314c27eaf5f6b66b	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/basic_fuzzer.cpp;tests/convert_utf32_to_utf8_with_errors_tests.cpp;tests/simdutf_c_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF32ToUTF8WithErrors)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-7c198e382676fdbded53185570c22bb2f4b866d68c085fd80bf22d7ceede13cc	77	89	89	ConvertValidUTF32ToUTF8	func ConvertValidUTF32ToUTF8(input []uint32, dst []byte) int	FC-v1-utf32-source	family-v1-359ff23919439e746504ad17788ed83665f2bdac1beae36f5a796460d5b36b95	5	op-v1-ab0bc72785d23b8753a399b8c46dce11e242254d665fb6c0e7d355fc76f47d7a	3139303a726b2d76312d37633139386533383236373666646264656435333138353537306332326262326634623836366436386330383566643830626632326437636565646531336363007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3235303736613736376465336465626462323832353834303337323665373263313331643662393439633939623666636133393763626565303131303533363100436f6e766572745554463332546f555446383139303a726b2d76312d37633139386533383236373666646264656435333138353537306332326262326634623836366436386330383566643830626632326437636565646531336363007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3538636635623931636462396166663338623038303866323138303834666634613139643630643636313537643066643764303432663437646134313863396200436f6e766572745554463332546f555446383139303a726b2d76312d37633139386533383236373666646264656435333138353537306332326262326634623836366436386330383566643830626632326437636565646531336363007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3734376464643730616439306238633332306362663234333632666164363237396238306530666136363032623231396439363763326337346635323761646600436f6e766572745554463332546f555446383139303a726b2d76312d37633139386533383236373666646264656435333138353537306332326262326634623836366436386330383566643830626632326437636565646531336363007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d6438383635306265316130656132323430336363616434663838623430346366333862633064393936333035393162303132643439316530306565383361363100436f6e766572745554463332546f55544638	SB-v1-FC-v1-utf32-source-01	batch-v1-5f22630fe3d5c67e69c3a9b055d828f52604650b8f69e510b649ffa64a62e356	AP-v1-FC-v1-utf32-source	transaction-v1-7ca24f782ef8d1763ba2b10e4c79505d518e4538d615d81a314c27eaf5f6b66b	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_valid_utf32_to_utf8_tests.cpp;tests/null_safety_tests.cpp;tests/special_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertValidUTF32ToUTF8)	benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
v1	rk-v1-000c2aea1ba680a0cfb3c91a095e7e32e7b1368723c829cec078a9543b6e1361	79	90	90	ConvertUTF32ToUTF16LE	func ConvertUTF32ToUTF16LE(input []uint32, dst []uint16) int	FC-v1-utf32-source	family-v1-359ff23919439e746504ad17788ed83665f2bdac1beae36f5a796460d5b36b95	5	op-v1-ea2475b4ee7714eee51951faef2b0c9e3bd230f1ed9c34abab54f52ccdedd4d7	38323a726b2d76312d30303063326165613162613638306130636662336339316130393565376533326537623133363837323363383239636563303738613935343362366531333631006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf32-source-01	batch-v1-5f22630fe3d5c67e69c3a9b055d828f52604650b8f69e510b649ffa64a62e356	AP-v1-FC-v1-utf32-source	transaction-v1-7ca24f782ef8d1763ba2b10e4c79505d518e4538d615d81a314c27eaf5f6b66b	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/basic_fuzzer.cpp;tests/bele_tests.cpp;tests/convert_utf32_to_utf16le_tests.cpp;tests/convert_utf32_to_utf16le_with_errors_tests.cpp;tests/null_safety_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF32ToUTF16LE)	benchmarks/shortbench.cpp;benchmarks/src/benchmark.cpp
v1	rk-v1-19280a90cf388865b846f77ea465f252c5432bb1d44fe259f594cf0bd7c96bc7	85	91	91	ConvertUTF32ToUTF16BE	func ConvertUTF32ToUTF16BE(input []uint32, dst []uint16) int	FC-v1-utf32-source	family-v1-359ff23919439e746504ad17788ed83665f2bdac1beae36f5a796460d5b36b95	5	op-v1-ea2475b4ee7714eee51951faef2b0c9e3bd230f1ed9c34abab54f52ccdedd4d7	38323a726b2d76312d31393238306139306366333838383635623834366637376561343635663235326335343332626231643434666532353966353934636630626437633936626337006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf32-source-01	batch-v1-5f22630fe3d5c67e69c3a9b055d828f52604650b8f69e510b649ffa64a62e356	AP-v1-FC-v1-utf32-source	transaction-v1-7ca24f782ef8d1763ba2b10e4c79505d518e4538d615d81a314c27eaf5f6b66b	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/bele_tests.cpp;tests/convert_utf32_to_utf16be_tests.cpp;tests/convert_utf32_to_utf16be_with_errors_tests.cpp;tests/null_safety_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF32ToUTF16BE)	benchmarks/shortbench.cpp;benchmarks/src/benchmark.cpp
v1	rk-v1-455bbdc537f2dc700e3b68c4db67936f7b98c00a0b3993d388fefd191d951339	87	92	92	ConvertUTF32ToUTF16LEWithErrors	func ConvertUTF32ToUTF16LEWithErrors(input []uint32, dst []uint16) Result	FC-v1-utf32-source	family-v1-359ff23919439e746504ad17788ed83665f2bdac1beae36f5a796460d5b36b95	5	op-v1-ea2475b4ee7714eee51951faef2b0c9e3bd230f1ed9c34abab54f52ccdedd4d7	38323a726b2d76312d34353562626463353337663264633730306533623638633464623637393336663762393863303061306233393933643338386665666431393164393531333339006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf32-source-01	batch-v1-5f22630fe3d5c67e69c3a9b055d828f52604650b8f69e510b649ffa64a62e356	AP-v1-FC-v1-utf32-source	transaction-v1-7ca24f782ef8d1763ba2b10e4c79505d518e4538d615d81a314c27eaf5f6b66b	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/basic_fuzzer.cpp;tests/convert_utf32_to_utf16le_with_errors_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF32ToUTF16LEWithErrors)	benchmarks/src/benchmark.cpp
v1	rk-v1-38db57c0c70e39cb208b84cd0dc67f64b47615f0d7c2293e7bd2931ee2a4895c	88	93	93	ConvertUTF32ToUTF16BEWithErrors	func ConvertUTF32ToUTF16BEWithErrors(input []uint32, dst []uint16) Result	FC-v1-utf32-source	family-v1-359ff23919439e746504ad17788ed83665f2bdac1beae36f5a796460d5b36b95	5	op-v1-ea2475b4ee7714eee51951faef2b0c9e3bd230f1ed9c34abab54f52ccdedd4d7	38323a726b2d76312d33386462353763306337306533396362323038623834636430646336376636346234373631356630643763323239336537626432393331656532613438393563006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf32-source-01	batch-v1-5f22630fe3d5c67e69c3a9b055d828f52604650b8f69e510b649ffa64a62e356	AP-v1-FC-v1-utf32-source	transaction-v1-7ca24f782ef8d1763ba2b10e4c79505d518e4538d615d81a314c27eaf5f6b66b	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_utf32_to_utf16be_with_errors_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertUTF32ToUTF16BEWithErrors)	benchmarks/src/benchmark.cpp
v1	rk-v1-2d9d0f9805696f2e8c5a66ed70ebb9851a55880a7f986774b3a418dab2f3cb54	90	94	94	ConvertValidUTF32ToUTF16LE	func ConvertValidUTF32ToUTF16LE(input []uint32, dst []uint16) int	FC-v1-utf32-source	family-v1-359ff23919439e746504ad17788ed83665f2bdac1beae36f5a796460d5b36b95	5	op-v1-ea2475b4ee7714eee51951faef2b0c9e3bd230f1ed9c34abab54f52ccdedd4d7	3139333a726b2d76312d32643964306639383035363936663265386335613636656437306562623938353161353538383061376639383637373462336134313864616232663363623534007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3332623663613937663537333838343862313462316637393530303138333634336136663435653464616337343264633331386466393166303764623061376600436f6e766572745554463332546f55544631364c453139333a726b2d76312d32643964306639383035363936663265386335613636656437306562623938353161353538383061376639383637373462336134313864616232663363623534007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3535656537386430613635303632306437316161316631316532393066303062333931323063653662613830326262383930363362653836643061323332623200436f6e766572745554463332546f55544631364c453139333a726b2d76312d32643964306639383035363936663265386335613636656437306562623938353161353538383061376639383637373462336134313864616232663363623534007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3664366532356230363631383133333261333133323361383631626631316534356132616436303734393162353338643231326332343731363638303132633600436f6e766572745554463332546f55544631364c453139333a726b2d76312d32643964306639383035363936663265386335613636656437306562623938353161353538383061376639383637373462336134313864616232663363623534007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3931613138343937396537383932306637393539646238626132613463313761316566643833616266653361306538623239633931623736626239343064383000436f6e766572745554463332546f55544631364c45	SB-v1-FC-v1-utf32-source-01	batch-v1-5f22630fe3d5c67e69c3a9b055d828f52604650b8f69e510b649ffa64a62e356	AP-v1-FC-v1-utf32-source	transaction-v1-7ca24f782ef8d1763ba2b10e4c79505d518e4538d615d81a314c27eaf5f6b66b	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_valid_utf32_to_utf16le_tests.cpp;tests/null_safety_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertValidUTF32ToUTF16LE)	benchmarks/src/benchmark.cpp
v1	rk-v1-76c4359e6409326abb2364a580287202f81e8660a825855db064408027df1c14	91	95	95	ConvertValidUTF32ToUTF16BE	func ConvertValidUTF32ToUTF16BE(input []uint32, dst []uint16) int	FC-v1-utf32-source	family-v1-359ff23919439e746504ad17788ed83665f2bdac1beae36f5a796460d5b36b95	5	op-v1-ea2475b4ee7714eee51951faef2b0c9e3bd230f1ed9c34abab54f52ccdedd4d7	3139333a726b2d76312d37366334333539653634303933323661626232333634613538303238373230326638316538363630613832353835356462303634343038303237646631633134007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3238643136353937636261323566666538643465306339633231316464623065636139633536616131386663336665303431616331336466393639656333353000436f6e766572745554463332546f555446313642453139333a726b2d76312d37366334333539653634303933323661626232333634613538303238373230326638316538363630613832353835356462303634343038303237646631633134007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3535333131663264316133366361333431613766623162646163326264326266363238306364376130626332393866663630333864633130353830316532633800436f6e766572745554463332546f555446313642453139333a726b2d76312d37366334333539653634303933323661626232333634613538303238373230326638316538363630613832353835356462303634343038303237646631633134007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3635653062366264316234666236303732356135323433313036633432373134336631333965353063353663353238303332613564666530306666643633626500436f6e766572745554463332546f555446313642453139333a726b2d76312d37366334333539653634303933323661626232333634613538303238373230326638316538363630613832353835356462303634343038303237646631633134007368617265645f6b65726e656c5f64656c65676174650063656c6c0063656c6c2d76312d3830303365376235643935623634646138363939343933363361303136333835636231623464316431306563323937623937333765663263636662303533353100436f6e766572745554463332546f55544631364245	SB-v1-FC-v1-utf32-source-02	batch-v1-49efe4ac049c62dceaeb61ed36077fc1e48167b130428f976426738e00c002e2	AP-v1-FC-v1-utf32-source	transaction-v1-7ca24f782ef8d1763ba2b10e4c79505d518e4538d615d81a314c27eaf5f6b66b	src/fallback/implementation.cpp	tests/CMakeLists.txt;tests/convert_valid_utf32_to_utf16be_tests.cpp;tests/null_safety_tests.cpp	fuzz/conversion.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for ConvertValidUTF32ToUTF16BE)	benchmarks/src/benchmark.cpp
v1	rk-v1-b1dac19023361ad33eeba6e9e13ad44e6a6331506c85693a8c8ea6e8d3543254	93	96	96	UTF8LengthFromUTF32	func UTF8LengthFromUTF32(input []uint32) int	FC-v1-utf32-source	family-v1-359ff23919439e746504ad17788ed83665f2bdac1beae36f5a796460d5b36b95	5	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	38323a726b2d76312d62316461633139303233333631616433336565626136653965313361643434653661363333313530366338353639336138633865613665386433353433323534006e6f6e65006e6f6e650000	SB-v1-FC-v1-utf32-source-02	batch-v1-49efe4ac049c62dceaeb61ed36077fc1e48167b130428f976426738e00c002e2	AP-v1-FC-v1-utf32-source	transaction-v1-7ca24f782ef8d1763ba2b10e4c79505d518e4538d615d81a314c27eaf5f6b66b	include/simdutf/scalar/utf32.h;src/fallback/implementation.cpp	tests/basic_fuzzer.cpp;tests/convert_utf32_to_utf8_tests.cpp;tests/convert_utf32_to_utf8_with_errors_tests.cpp;tests/convert_valid_utf32_to_utf8_tests.cpp;tests/null_safety_tests.cpp;tests/random_fuzzer.cpp;tests/special_tests.cpp	fuzz/conversion.cpp;fuzz/roundtrip.cpp;fuzz_transcoding_length_test.go (planned direct scalar-differential target for UTF8LengthFromUTF32)	benchmarks/shortbench.cpp;benchmarks/src/benchmark.cpp;benchmarks/src/benchmark.h
